age,campaign,pdays,emp.var.rate,cons.conf.idx,euribor3m,nr.employed,job_n,marital_n,education_n,default_n,housing_n,loan_n,contact_n,poutcome_n
37,3,999,1.4,-36.1,4.965,5228.1,2,0,5,0,0,1,1,0
33,1,999,-1.8,-46.2,1.291,5099.1,4,1,5,0,1,0,1,0
34,1,999,-0.1,-42.0,4.153,5195.8,4,0,5,0,0,0,1,0
60,15,999,1.4,-42.7,4.961,5228.1,4,0,4,0,0,0,0,0
41,2,999,-0.1,-42.0,4.191,5195.8,2,2,5,0,1,0,0,0
28,1,999,-1.8,-47.1,1.41,5099.1,4,0,3,0,1,0,1,0
27,3,999,-1.8,-46.2,1.281,5099.1,3,1,0,0,1,0,0,0
53,2,999,-0.1,-42.0,4.076,5195.8,0,0,5,0,1,0,1,0
41,2,999,-1.8,-46.2,1.334,5099.1,2,1,5,0,0,1,1,0
53,2,999,-0.1,-42.0,4.076,5195.8,2,2,1,0,1,0,1,0
67,2,6,-1.1,-37.5,0.88,4963.6,2,2,5,0,1,0,1,1
35,1,999,-0.1,-42.0,4.12,5195.8,0,1,0,0,1,0,1,0
38,3,999,-1.8,-46.2,1.327,5099.1,7,2,1,0,1,0,1,0
31,5,999,-0.1,-42.0,4.021,5195.8,4,0,5,0,0,0,1,0
27,1,999,-0.1,-40.4,4.968,5195.8,10,1,1,0,0,0,0,0
59,3,999,1.1,-36.4,4.86,5191.0,5,0,4,0,0,0,0,0
49,3,999,1.4,-42.7,4.96,5228.1,2,0,5,0,0,0,1,0
31,1,999,1.4,-41.8,4.961,5228.1,2,2,1,0,1,0,0,0
41,1,999,-0.1,-42.0,4.191,5195.8,3,0,3,0,1,0,1,0
47,1,999,1.1,-36.4,4.857,5191.0,6,0,4,0,0,0,0,0
45,1,999,1.1,-36.4,4.856,5191.0,1,0,1,0,1,0,0,0
59,3,999,1.4,-41.8,4.96,5228.1,5,0,0,0,1,0,0,0
34,1,999,1.4,-42.7,4.962,5228.1,2,1,5,0,1,0,1,0
39,1,999,1.4,-41.8,4.866,5228.1,3,0,2,0,0,0,0,0
48,6,999,-1.8,-46.2,1.266,5099.1,6,2,5,0,0,0,1,0
30,2,999,1.4,-41.8,4.959,5228.1,3,0,3,0,0,1,0,0
56,4,999,1.4,-36.1,4.964,5228.1,2,0,5,0,1,0,1,0
26,1,999,1.4,-41.8,4.96,5228.1,2,0,1,0,0,1,0,0
47,2,999,1.4,-41.8,4.866,5228.1,3,0,2,0,0,0,0,0
29,1,999,-1.8,-46.2,1.281,5099.1,3,1,3,0,1,0,1,0
50,2,999,1.4,-36.1,4.963,5228.1,3,0,0,0,1,0,1,0
42,2,999,-3.0,-33.0,0.721,5023.5,3,0,3,0,1,0,1,0
33,1,999,1.4,-42.7,4.96,5228.1,3,0,2,0,1,0,1,0
59,3,999,-1.8,-34.6,0.642,5008.7,3,0,0,0,0,0,1,0
50,2,999,1.4,-41.8,4.961,5228.1,1,2,1,0,0,0,0,0
33,2,12,-1.7,-39.8,0.767,4991.6,1,0,1,0,1,0,1,1
46,1,999,1.4,-36.1,4.97,5228.1,3,0,3,0,0,0,1,0
38,1,999,1.4,-36.1,4.964,5228.1,8,0,3,0,1,0,1,0
37,1,9,-1.8,-34.8,0.644,5008.7,4,0,4,0,1,1,1,1
46,1,999,-2.9,-40.8,1.268,5076.2,4,0,4,0,0,0,0,0
59,15,999,1.1,-36.4,4.856,5191.0,2,0,2,0,1,0,0,0
39,1,999,1.1,-36.4,4.858,5191.0,1,0,1,0,0,0,0,0
25,1,999,-1.8,-47.1,1.405,5099.1,8,2,5,0,0,0,1,0
28,4,999,-1.8,-46.2,1.266,5099.1,1,1,1,0,0,0,1,0
37,2,999,1.4,-41.8,4.959,5228.1,3,2,3,0,0,0,0,0
32,3,999,1.4,-42.7,4.957,5228.1,1,0,1,0,1,0,1,0
34,2,999,1.1,-36.4,4.86,5191.0,2,2,3,0,0,0,0,0
38,3,999,1.1,-36.4,4.86,5191.0,3,0,2,0,0,0,0,0
35,1,999,-2.9,-31.4,0.883,5076.2,2,1,5,0,0,1,1,0
36,1,999,1.4,-36.1,4.964,5228.1,6,0,5,0,0,0,1,0
44,1,999,1.4,-42.7,4.968,5228.1,4,0,4,0,1,0,0,0
53,1,999,1.4,-42.7,4.96,5228.1,9,0,5,0,1,0,1,0
32,6,999,-0.1,-42.0,4.076,5195.8,3,2,3,0,1,1,1,0
53,2,999,1.4,-42.7,4.962,5228.1,6,2,1,0,0,0,1,0
33,2,999,-1.8,-50.0,1.602,5099.1,3,1,1,0,0,0,1,0
51,2,999,-1.8,-46.2,1.334,5099.1,6,2,5,0,0,0,1,0
42,1,999,1.4,-36.1,4.965,5228.1,6,0,5,0,1,0,1,0
31,4,999,1.4,-42.7,4.962,5228.1,6,0,5,0,1,0,1,0
54,1,999,1.4,-41.8,4.958,5228.1,3,0,2,0,0,0,0,0
59,5,999,1.4,-42.7,4.957,5228.1,5,0,5,0,0,0,1,0
25,2,999,-1.8,-46.2,1.266,5099.1,6,0,5,0,0,0,1,0
25,2,999,-1.7,-39.8,0.702,4991.6,1,1,5,0,1,0,1,0
26,2,999,-2.9,-31.4,0.821,5076.2,8,1,5,0,1,0,1,0
25,1,999,-2.9,-33.6,1.044,5076.2,10,1,1,0,1,0,1,0
29,1,999,1.4,-42.7,4.962,5228.1,2,1,1,0,1,0,1,0
57,5,999,1.4,-42.7,4.961,5228.1,6,0,3,0,0,0,1,0
34,11,999,1.4,-42.7,4.963,5228.1,1,0,1,0,0,0,1,0
27,2,999,-1.8,-34.8,0.637,5008.7,2,1,5,0,0,0,1,0
49,3,999,1.4,-41.8,4.961,5228.1,1,0,1,0,0,1,0,0
57,1,999,1.1,-36.4,4.856,5191.0,5,0,5,0,1,0,0,0
41,1,999,1.1,-36.4,4.857,5191.0,2,1,1,0,0,0,0,0
48,1,6,-1.8,-40.0,0.682,5008.7,7,0,4,0,1,0,1,1
24,3,999,-1.1,-49.5,1.008,4963.6,10,1,4,0,0,1,1,0
45,1,999,-1.7,-38.3,0.891,4991.6,8,2,4,0,1,0,0,0
52,1,999,1.4,-42.7,4.96,5228.1,5,0,0,0,0,0,1,0
21,1,999,-2.9,-40.8,1.26,5076.2,10,1,1,0,0,0,1,0
31,3,999,1.4,-36.1,4.964,5228.1,4,0,4,0,1,0,1,0
52,3,999,1.4,-36.1,4.965,5228.1,3,0,3,0,1,0,1,0
41,2,999,1.4,-42.7,4.963,5228.1,0,2,3,0,0,0,1,0
57,2,999,1.1,-36.4,4.855,5191.0,5,0,1,0,1,0,0,0
49,2,999,1.4,-36.1,4.962,5228.1,2,0,5,0,0,0,1,0
42,1,999,1.1,-36.4,4.857,5191.0,4,1,4,0,0,0,0,0
36,1,999,1.1,-36.4,4.857,5191.0,1,0,1,0,0,0,0,0
54,1,999,-1.8,-46.2,1.25,5099.1,6,0,5,0,0,0,1,0
38,1,999,-0.1,-40.4,4.76,5195.8,9,0,0,0,0,0,0,0
30,4,999,1.4,-36.1,4.964,5228.1,4,1,4,0,0,0,1,0
35,5,999,1.1,-36.4,4.855,5191.0,2,0,1,0,1,0,0,0
25,1,999,1.4,-42.7,4.957,5228.1,3,1,3,0,1,0,1,0
56,1,999,1.4,-36.1,4.964,5228.1,4,0,4,0,1,0,1,0
33,2,999,-1.8,-46.2,1.281,5099.1,8,1,5,0,0,0,1,0
46,3,999,1.1,-36.4,4.859,5191.0,1,2,1,0,0,0,0,0
55,1,999,1.4,-42.7,4.963,5228.1,7,0,5,0,1,0,1,0
24,1,999,-2.9,-40.8,1.262,5076.2,2,1,5,0,1,0,1,0
50,2,999,1.4,-42.7,4.962,5228.1,4,0,5,0,0,1,1,0
25,1,999,1.4,-42.7,4.96,5228.1,2,0,1,0,0,0,1,0
57,3,999,1.1,-36.4,4.857,5191.0,6,0,4,0,1,0,0,0
28,2,999,1.4,-41.8,4.962,5228.1,6,1,3,0,0,0,0,0
27,2,999,1.4,-42.7,4.96,5228.1,2,1,1,0,0,0,1,0
40,2,999,1.4,-42.7,4.962,5228.1,4,2,4,0,0,0,1,0
50,4,999,1.4,-42.7,4.962,5228.1,2,2,3,0,0,0,1,0
43,1,999,-1.8,-46.2,1.313,5099.1,3,0,3,0,0,0,1,0
37,1,999,-3.4,-26.9,0.741,5017.5,6,1,3,0,0,0,1,0
57,1,999,1.1,-36.4,4.856,5191.0,3,2,0,0,1,0,0,0
38,5,999,1.4,-36.1,4.965,5228.1,2,0,5,0,1,0,1,0
31,1,999,-1.8,-46.2,1.344,5099.1,1,1,1,0,0,0,1,0
45,3,999,-1.8,-46.2,1.259,5099.1,3,0,4,0,1,0,1,0
38,1,999,-1.8,-47.1,1.365,5099.1,4,0,4,0,1,0,1,0
30,1,999,-0.1,-42.0,4.076,5195.8,2,1,3,0,1,0,1,0
36,2,999,-1.8,-47.1,1.405,5099.1,6,1,1,0,0,0,1,0
42,3,999,1.4,-41.8,4.96,5228.1,2,1,1,0,0,0,0,0
34,1,999,-0.1,-42.0,4.076,5195.8,6,0,5,0,0,0,0,0
37,3,999,1.4,-42.7,4.961,5228.1,3,0,2,0,0,0,1,0
57,7,999,1.4,-42.7,4.961,5228.1,2,0,4,0,1,0,1,0
32,3,999,1.4,-41.8,4.959,5228.1,3,0,3,0,1,0,0,0
37,2,999,1.4,-42.7,4.963,5228.1,2,1,1,0,0,0,0,0
48,1,999,-0.1,-42.0,4.12,5195.8,2,1,4,0,1,0,1,0
36,2,999,-1.8,-46.2,1.334,5099.1,2,0,5,0,1,0,1,0
31,1,999,1.4,-42.7,4.959,5228.1,2,1,5,0,1,0,0,0
30,3,999,1.4,-36.1,4.964,5228.1,2,0,5,0,0,0,0,0
41,1,999,-3.0,-33.0,0.715,5023.5,8,0,5,0,1,0,0,0
35,1,999,1.1,-36.4,4.857,5191.0,4,0,5,0,0,1,0,0
31,4,999,-1.8,-46.2,1.25,5099.1,2,1,3,0,1,1,1,0
63,2,999,-3.4,-26.9,0.752,5017.5,5,0,2,0,1,0,1,0
33,2,999,1.4,-42.7,4.963,5228.1,3,1,2,0,1,1,1,0
42,3,999,1.4,-42.7,4.962,5228.1,1,2,1,0,1,0,1,0
58,1,999,-3.4,-26.9,0.74,5017.5,4,0,0,0,1,0,0,0
38,4,999,-1.8,-46.2,1.244,5099.1,2,1,5,0,0,0,1,0
52,1,999,1.1,-36.4,4.855,5191.0,6,0,4,0,0,0,0,0
39,1,999,1.4,-36.1,4.967,5228.1,2,1,5,0,1,0,1,0
47,1,999,1.4,-41.8,4.865,5228.1,6,2,5,0,0,1,0,0
44,14,999,1.4,-36.1,4.964,5228.1,2,2,5,0,0,1,1,0
53,2,999,-0.1,-42.0,4.153,5195.8,8,0,0,0,1,1,1,0
43,2,999,1.4,-41.8,4.866,5228.1,2,0,4,0,1,0,0,0
28,1,12,-1.8,-46.2,1.291,5099.1,4,0,3,0,0,0,1,1
30,12,999,1.4,-36.1,4.962,5228.1,4,1,1,0,1,0,1,0
77,3,999,-1.8,-40.0,0.684,5008.7,5,0,5,0,1,1,1,0
31,1,999,-0.1,-42.0,4.076,5195.8,2,0,5,0,0,0,1,0
31,2,999,-0.1,-42.0,4.076,5195.8,1,0,1,0,0,0,1,0
37,1,999,1.1,-36.4,4.857,5191.0,3,0,3,0,0,0,0,0
30,1,999,-3.4,-26.9,0.724,5017.5,2,0,5,0,1,0,1,0
52,2,999,1.4,-42.7,4.962,5228.1,2,2,5,0,0,0,1,0
41,1,999,1.4,-42.7,4.963,5228.1,3,0,2,0,1,1,0,0
29,2,999,-2.9,-40.8,1.262,5076.2,2,1,5,0,1,0,0,0
35,3,999,1.1,-36.4,4.859,5191.0,2,0,1,0,1,1,0,0
46,2,999,1.1,-36.4,4.856,5191.0,3,0,2,0,1,0,0,0
52,2,999,1.1,-36.4,4.864,5191.0,3,1,5,0,0,0,0,0
57,2,999,1.1,-36.4,4.856,5191.0,6,2,5,0,1,0,0,0
57,2,999,1.1,-36.4,4.856,5191.0,4,2,5,0,0,0,0,0
57,1,999,1.1,-36.4,4.857,5191.0,5,1,1,0,0,0,0,0
57,6,999,1.4,-42.7,4.961,5228.1,3,2,2,0,1,1,1,0
39,1,999,1.4,-41.8,4.961,5228.1,3,0,3,0,0,0,0,0
36,3,999,1.4,-42.7,4.963,5228.1,8,1,5,0,1,0,1,0
50,1,999,-0.1,-42.0,4.153,5195.8,9,0,3,0,0,0,0,0
39,2,999,-1.8,-46.2,1.327,5099.1,7,0,0,0,0,0,1,0
55,1,999,1.1,-36.4,4.86,5191.0,2,2,5,0,0,0,0,0
29,3,999,1.4,-36.1,4.964,5228.1,4,1,5,0,1,0,0,0
38,3,999,1.1,-36.4,4.857,5191.0,8,2,3,0,1,0,0,0
31,2,999,1.4,-36.1,4.963,5228.1,4,0,4,0,0,0,0,0
46,3,999,-1.8,-47.1,1.466,5099.1,3,0,3,0,1,0,0,0
36,2,999,1.1,-36.4,4.86,5191.0,2,2,5,0,1,0,0,0
26,4,999,1.1,-36.4,4.857,5191.0,1,1,1,0,0,0,0,0
32,2,999,-0.1,-42.0,4.153,5195.8,3,0,0,0,0,0,1,0
53,2,999,-1.7,-40.3,0.84,4991.6,3,1,3,0,1,0,0,0
32,1,999,-1.8,-46.2,1.291,5099.1,9,0,1,0,1,0,1,0
35,1,999,1.1,-36.4,4.857,5191.0,4,0,4,0,1,0,0,0
50,1,999,1.4,-41.8,4.967,5228.1,2,0,1,0,0,1,0,0
58,1,999,-0.1,-42.0,4.12,5195.8,6,2,1,0,1,0,1,0
38,2,999,1.4,-36.1,4.965,5228.1,4,1,5,0,1,0,1,0
42,1,999,-2.9,-31.4,0.884,5076.2,4,1,5,0,1,0,1,0
32,1,999,1.4,-41.8,4.958,5228.1,2,1,5,0,1,0,0,0
31,1,999,1.4,-42.7,4.962,5228.1,1,2,1,0,0,0,1,0
35,3,999,1.1,-36.4,4.857,5191.0,1,0,1,0,0,0,0,0
40,1,999,1.1,-36.4,4.857,5191.0,3,0,3,0,0,0,0,0
63,1,999,-1.8,-34.6,0.645,5008.7,0,0,3,0,1,0,1,0
34,1,999,-0.1,-42.0,4.076,5195.8,4,0,1,0,0,0,1,0
53,3,999,-1.8,-46.2,1.354,5099.1,4,0,4,0,0,0,1,0
58,5,999,1.4,-36.1,4.965,5228.1,5,0,4,0,0,1,1,0
57,1,999,1.1,-36.4,4.857,5191.0,3,0,0,0,1,0,0,0
45,2,999,-3.4,-26.9,0.728,5017.5,3,0,5,0,0,0,0,0
58,2,999,-0.1,-42.0,4.191,5195.8,8,0,5,0,0,0,1,0
53,1,999,1.1,-36.4,4.858,5191.0,9,1,3,0,0,0,0,0
34,1,999,-1.8,-46.2,1.244,5099.1,2,0,4,0,1,1,1,0
32,1,999,1.4,-41.8,4.947,5228.1,8,2,4,0,1,0,0,0
32,5,999,1.4,-36.1,4.967,5228.1,2,1,5,0,0,0,1,0
58,1,999,-1.1,-49.5,0.953,4963.6,2,0,5,0,1,0,0,0
43,3,999,1.1,-36.4,4.857,5191.0,4,1,4,0,1,0,0,0
35,1,999,-1.1,-37.5,0.881,4963.6,8,1,5,0,1,1,1,0
52,2,999,-0.1,-42.0,4.076,5195.8,3,0,3,0,0,0,1,0
25,16,999,1.4,-42.7,4.96,5228.1,3,0,3,0,1,0,1,0
36,2,999,1.1,-36.4,4.857,5191.0,4,0,4,0,0,0,0,0
50,5,999,1.4,-42.7,4.96,5228.1,4,0,4,0,0,0,1,0
38,1,999,-1.8,-47.1,1.406,5099.1,4,0,4,0,1,1,1,0
34,1,999,1.4,-36.1,4.964,5228.1,4,1,5,0,1,0,1,0
32,1,999,-1.8,-46.2,1.281,5099.1,3,1,3,0,1,0,0,0
26,1,3,-1.8,-46.2,1.27,5099.1,8,1,5,0,0,0,1,1
43,1,999,1.4,-36.1,4.968,5228.1,2,0,5,0,1,0,1,0
53,2,999,1.1,-36.4,4.858,5191.0,5,0,1,0,0,0,0,0
34,1,999,1.4,-42.7,4.963,5228.1,4,0,4,0,0,0,1,0
54,1,999,1.4,-41.8,4.967,5228.1,3,0,3,0,1,0,0,0
42,3,999,1.1,-36.4,4.856,5191.0,4,0,4,0,1,0,0,0
39,5,999,1.4,-42.7,4.968,5228.1,1,1,1,0,1,0,1,0
59,1,999,1.1,-36.4,4.859,5191.0,5,2,3,0,1,0,0,0
36,4,999,1.4,-42.7,4.963,5228.1,1,0,1,0,0,0,1,0
35,1,999,-1.8,-47.1,1.365,5099.1,1,2,1,0,0,0,1,0
38,3,999,1.1,-36.4,4.857,5191.0,7,2,1,0,0,0,0,0
29,1,999,-0.1,-42.0,4.12,5195.8,3,0,0,0,0,1,1,0
32,1,999,-1.8,-46.2,1.327,5099.1,2,0,1,0,1,0,1,0
29,1,6,-1.8,-46.2,1.281,5099.1,3,0,3,0,0,0,1,1
31,2,999,-2.9,-40.8,1.26,5076.2,1,0,1,0,1,0,1,0
28,1,999,1.4,-42.7,4.968,5228.1,2,1,1,0,1,0,1,0
46,4,999,1.4,-42.7,4.961,5228.1,4,2,4,0,0,0,1,0
34,1,999,-1.8,-46.2,1.313,5099.1,2,0,5,0,1,0,1,0
32,11,999,1.4,-42.7,4.963,5228.1,4,1,1,0,0,0,0,0
64,1,6,-3.0,-33.0,0.714,5023.5,0,0,0,0,0,1,1,1
35,3,999,-0.1,-42.0,4.12,5195.8,8,1,5,0,1,0,1,0
27,1,999,-1.8,-46.2,1.299,5099.1,2,1,1,0,1,0,1,0
29,1,999,1.1,-36.4,4.857,5191.0,4,0,4,0,0,0,0,0
27,1,999,1.1,-36.4,4.857,5191.0,10,1,5,0,1,0,0,0
47,1,999,1.4,-42.7,4.961,5228.1,1,1,1,0,0,0,1,0
34,2,999,1.1,-36.4,4.857,5191.0,3,0,2,0,1,0,0,0
44,1,999,1.4,-42.7,4.963,5228.1,3,0,3,0,1,0,1,0
57,2,999,1.4,-42.7,4.962,5228.1,3,0,0,0,0,0,1,0
36,3,999,-1.8,-47.1,1.405,5099.1,2,0,5,0,1,0,0,0
32,1,999,1.4,-36.1,4.963,5228.1,2,2,5,0,0,0,1,0
28,6,999,-2.9,-31.4,0.869,5076.2,7,0,4,0,1,0,0,0
45,1,999,-1.8,-46.2,1.25,5099.1,2,0,5,0,1,0,1,0
35,1,3,-2.9,-31.4,0.851,5076.2,3,2,1,0,0,0,1,1
59,1,999,1.4,-41.8,4.961,5228.1,0,0,0,0,0,1,0,0
51,2,999,1.4,-42.7,4.96,5228.1,3,0,5,0,1,0,1,0
31,1,999,-1.8,-46.2,1.344,5099.1,1,1,1,0,1,0,1,0
28,9,999,1.4,-42.7,4.962,5228.1,3,1,3,0,0,0,1,0
35,1,999,1.4,-41.8,4.961,5228.1,2,0,1,0,0,0,0,0
45,1,999,-0.1,-42.0,4.191,5195.8,2,0,1,0,1,0,1,0
25,8,999,1.4,-41.8,4.864,5228.1,2,0,5,0,1,0,0,0
29,3,999,-1.8,-47.1,1.445,5099.1,4,0,5,0,1,0,1,0
41,1,999,1.1,-36.4,4.86,5191.0,2,0,5,0,1,0,0,0
28,2,999,1.4,-42.7,4.962,5228.1,7,0,5,0,1,0,1,0
51,2,999,1.1,-36.4,4.857,5191.0,8,0,3,0,1,0,0,0
33,5,999,-1.8,-46.2,1.291,5099.1,3,1,2,0,1,0,1,0
46,1,999,-1.8,-40.0,0.697,5008.7,3,0,4,0,1,0,1,0
30,1,999,1.1,-36.4,4.859,5191.0,9,0,1,0,1,0,0,0
35,4,999,1.4,-42.7,4.962,5228.1,6,2,5,0,0,0,1,0
49,1,999,-0.1,-42.0,4.191,5195.8,2,0,3,0,0,0,1,0
25,1,999,1.4,-42.7,4.958,5228.1,1,1,2,0,0,0,1,0
51,2,999,-0.1,-42.0,4.021,5195.8,4,0,4,0,1,0,1,0
38,3,999,-1.8,-46.2,1.354,5099.1,2,1,5,0,0,0,1,0
34,1,999,1.1,-36.4,4.857,5191.0,1,0,1,0,1,1,0,0
35,1,999,-1.8,-46.2,1.299,5099.1,3,0,0,0,1,0,1,0
36,8,999,1.1,-36.4,4.864,5191.0,7,0,3,0,0,0,0,0
41,1,999,-1.8,-34.6,0.645,5008.7,2,0,5,0,1,0,1,0
30,3,999,1.4,-36.1,4.968,5228.1,4,1,5,0,1,1,1,0
36,3,999,1.4,-42.7,4.962,5228.1,2,0,5,0,1,0,1,0
44,1,999,1.4,-42.7,4.96,5228.1,2,0,1,0,1,0,1,0
58,2,999,1.1,-36.4,4.857,5191.0,3,0,3,0,1,0,0,0
58,1,999,1.1,-36.4,4.859,5191.0,6,0,3,0,0,0,0,0
51,2,999,1.1,-36.4,4.86,5191.0,2,0,1,0,1,0,0,0
32,3,999,1.4,-36.1,4.964,5228.1,2,1,5,0,1,1,1,0
33,1,999,-0.1,-42.0,4.021,5195.8,2,1,5,0,0,0,0,0
34,1,999,-1.8,-47.1,1.405,5099.1,6,0,5,0,1,1,1,0
36,1,999,-0.1,-42.0,4.286,5195.8,2,0,1,0,1,0,0,0
25,1,999,-1.8,-46.2,1.266,5099.1,10,1,1,0,1,0,1,0
30,1,999,-1.8,-46.2,1.313,5099.1,1,0,1,0,1,0,1,0
42,3,999,1.1,-36.4,4.857,5191.0,3,0,1,0,0,1,0,0
56,20,999,1.4,-42.7,4.968,5228.1,9,0,0,0,1,1,1,0
34,4,999,1.4,-36.1,4.963,5228.1,2,2,5,0,1,0,1,0
49,1,6,-1.8,-34.6,0.642,5008.7,2,0,1,0,0,0,1,1
43,6,999,-1.8,-46.2,1.299,5099.1,3,0,3,0,1,0,1,0
28,2,999,1.4,-42.7,4.962,5228.1,2,1,1,0,0,1,1,0
41,1,999,-1.8,-46.2,1.244,5099.1,3,2,3,0,1,0,1,0
37,10,999,1.4,-36.1,4.964,5228.1,4,0,4,0,0,0,1,0
48,9,999,-1.8,-46.2,1.25,5099.1,3,0,3,0,0,0,1,0
27,3,999,-1.8,-34.8,0.649,5008.7,1,1,5,0,1,0,1,0
39,1,999,1.1,-36.4,4.864,5191.0,4,0,5,0,1,0,0,0
40,3,999,1.1,-36.4,4.857,5191.0,1,0,2,0,0,0,0,0
30,3,999,1.4,-36.1,4.966,5228.1,3,0,1,0,0,0,1,0
50,7,999,1.4,-41.8,4.959,5228.1,4,0,4,0,1,1,0,0
45,3,999,1.1,-36.4,4.859,5191.0,6,2,3,0,0,0,0,0
46,4,999,1.1,-36.4,4.858,5191.0,2,0,1,0,1,0,0,0
37,1,999,1.4,-41.8,4.961,5228.1,4,0,3,0,0,0,0,0
38,2,999,1.4,-42.7,4.963,5228.1,3,0,3,0,1,0,1,0
51,1,999,1.4,-36.1,4.964,5228.1,2,0,5,0,1,0,1,0
31,1,999,1.4,-36.1,4.964,5228.1,4,0,4,0,1,0,1,0
32,1,999,-1.1,-49.5,0.942,4963.6,2,1,5,0,1,0,1,0
45,15,999,1.4,-36.1,4.962,5228.1,6,0,5,0,1,0,1,0
48,1,6,-1.7,-39.8,0.704,4991.6,2,2,1,0,0,0,1,1
35,1,999,1.4,-36.1,4.966,5228.1,2,0,5,0,1,0,1,0
55,1,999,1.4,-36.1,4.963,5228.1,2,0,3,0,1,0,1,0
34,4,999,-0.1,-42.0,4.153,5195.8,8,1,1,0,1,0,1,0
51,2,999,1.4,-42.7,4.962,5228.1,2,0,5,0,0,0,1,0
56,1,999,1.1,-36.4,4.858,5191.0,6,0,5,0,1,1,0,0
40,5,999,1.4,-42.7,4.96,5228.1,7,1,1,0,1,0,1,0
46,5,999,1.1,-36.4,4.86,5191.0,2,0,5,0,0,0,0,0
72,2,999,-1.7,-40.3,0.87,4991.6,5,0,0,0,1,0,1,0
60,1,999,1.4,-42.7,4.961,5228.1,4,0,4,0,0,0,1,0
32,1,999,1.4,-36.1,4.968,5228.1,4,0,5,0,0,1,1,0
45,2,999,-1.8,-46.2,1.354,5099.1,3,0,3,0,1,0,1,0
34,1,999,1.4,-36.1,4.966,5228.1,4,0,4,0,0,0,1,0
31,3,999,1.4,-36.1,4.965,5228.1,2,1,5,0,1,0,1,0
28,1,999,-1.8,-46.2,1.244,5099.1,4,1,4,0,1,0,1,0
44,4,999,1.4,-42.7,4.961,5228.1,3,0,4,0,0,0,1,0
32,1,6,-1.1,-37.5,0.884,4963.6,1,1,5,0,1,0,1,1
52,3,999,-1.8,-46.2,1.27,5099.1,2,2,5,0,1,1,1,0
59,1,999,-2.9,-31.4,0.883,5076.2,2,2,4,0,0,0,1,0
34,5,999,-1.8,-46.2,1.25,5099.1,3,0,0,0,1,0,1,0
52,1,999,1.4,-41.8,4.959,5228.1,2,2,2,0,1,0,0,0
40,2,999,1.1,-36.4,4.857,5191.0,4,0,3,0,0,0,0,0
54,7,999,1.4,-41.8,4.962,5228.1,3,0,1,0,1,1,0,0
41,2,999,1.4,-41.8,4.961,5228.1,3,0,0,0,1,0,0,0
38,1,999,1.4,-41.8,4.865,5228.1,2,2,1,0,1,0,0,0
51,1,999,1.1,-36.4,4.857,5191.0,4,0,2,0,1,1,0,0
55,1,999,1.4,-41.8,4.865,5228.1,3,0,4,0,1,1,0,0
30,1,999,1.4,-36.1,4.964,5228.1,6,0,5,0,0,0,1,0
46,4,999,-1.8,-46.2,1.327,5099.1,2,0,1,0,1,0,0,0
25,2,999,-1.8,-47.1,1.365,5099.1,7,1,5,0,1,0,1,0
42,2,999,1.4,-36.1,4.963,5228.1,2,0,5,0,1,0,1,0
38,1,13,-1.8,-34.8,0.655,5008.7,3,1,1,0,1,0,1,0
56,2,999,1.4,-41.8,4.866,5228.1,4,0,4,0,0,0,0,0
30,2,999,-3.4,-26.9,0.722,5017.5,4,0,4,0,1,1,1,0
36,3,999,1.1,-36.4,4.857,5191.0,3,1,1,0,1,1,0,0
25,1,999,1.4,-42.7,4.963,5228.1,1,1,4,0,1,0,1,0
42,2,999,-0.1,-42.0,4.153,5195.8,9,0,5,0,0,0,1,0
33,3,999,-1.8,-46.2,1.299,5099.1,3,1,3,0,1,1,1,0
47,1,999,1.4,-41.8,4.961,5228.1,2,0,4,0,0,0,0,0
45,1,999,-0.1,-42.0,4.191,5195.8,8,0,5,0,1,0,1,0
27,1,999,-1.8,-46.2,1.259,5099.1,2,1,5,0,1,0,1,0
33,3,999,-1.8,-46.2,1.299,5099.1,1,1,1,0,0,0,1,0
35,1,7,-3.4,-30.1,0.714,5017.5,6,0,5,0,0,0,0,0
34,1,999,-2.9,-31.4,0.884,5076.2,4,1,4,0,1,0,1,0
42,1,999,1.1,-36.4,4.859,5191.0,6,0,5,0,1,1,0,0
32,2,999,1.4,-41.8,4.961,5228.1,3,0,2,0,1,0,0,0
26,3,999,1.4,-42.7,4.957,5228.1,2,1,1,0,0,0,1,0
38,8,999,1.4,-41.8,4.865,5228.1,3,0,1,0,1,1,0,0
49,1,999,1.1,-36.4,4.856,5191.0,4,1,5,0,1,0,0,0
50,1,999,1.4,-41.8,4.864,5228.1,1,0,1,0,1,0,0,0
44,5,999,1.1,-36.4,4.857,5191.0,3,0,2,0,1,0,0,0
54,1,999,1.1,-36.4,4.857,5191.0,2,0,1,0,1,0,0,0
30,2,999,-1.8,-46.2,1.281,5099.1,3,1,3,0,1,0,1,0
32,1,999,-0.1,-42.0,4.076,5195.8,7,0,1,0,1,0,1,0
47,1,10,-1.7,-38.3,0.9,4991.6,2,0,5,0,1,0,1,0
51,2,999,1.4,-36.1,4.967,5228.1,2,0,1,0,0,0,1,0
52,1,999,-0.1,-42.0,4.076,5195.8,6,0,5,0,1,0,1,0
38,1,999,-1.8,-46.2,1.327,5099.1,3,2,1,0,1,0,1,0
34,1,999,1.4,-42.7,4.957,5228.1,3,1,2,0,1,1,1,0
33,3,999,-1.8,-46.2,1.334,5099.1,2,0,1,0,0,0,0,0
